image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
26_1040010011C6F000_tile_1528,26_1040010011C6F000,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Autumn,39.65004,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
54_104001003D4C9C00_tile_523,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
44_1040010048739B00_tile_54,44_1040010048739B00,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[10.26,11.27)",Winter,41.674206,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
67_1040010046D15B00_tile_1587,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,"[3,12]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
18_1040050010DC4900_tile_3409,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
57_104001001CBF9900_tile_411,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,"[12.28,13.29)",Spring,73.804192,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
26_104001001CD3B900_tile_1571,26_104001001CD3B900,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Spring,50.996479,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
4_10400100101BE000_tile_716,4_10400100101BE000,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Clear Skies,Day,"[12.28,13.29)",Autumn,46.295525,"(21,30]","(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,3
93_104001000493AA00_tile_1371,93_104001000493AA00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[11.27,12.28)",Autumn,33.011223,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,1
59_104001001DC7F200_tile_1713,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Autumn,42.501724,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
3_10400100094C6800_tile_8,3_10400100094C6800,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,"[11.27,12.28)",Spring,62.584625,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Coniferous Forests,Neotropic,3
45_1040010044AFF200_tile_136,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Autumn,36.99876,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
60_1040010046430200_tile_226,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
77_1040010043B0F100_tile_905,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.12869,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
1_104005000FDC8D00_tile_64,1_104005000FDC8D00,1,Albania,Central Albania,Tirana International Airport,41.4140798,19.71964805931863,Clear Skies,Day,"[10.26,11.27)",Winter,31.241947,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
126_104001000C4AEE00_tile_2413,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
106_10400100290F5300_tile_69,106_10400100290F5300,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
83_1040010032B86F00_tile_101,83_1040010032B86F00,83,USA,New York,Schenectady County Airport,42.85544945,-73.92842766947919,Cloud Cover or Haze,Day,"[11.27,12.28)",Summer,61.51646,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,1
54_10400100061AF700_tile_578,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
81_1040010032B86F00_tile_157,81_1040010032B86F00,81,USA,New York,Albany International Airport,42.74801595,-73.79855563763934,Cloud Cover or Haze,Day,"[11.27,12.28)",Summer,61.51646,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
57_10400100379F8200_tile_267,57_10400100379F8200,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Cloud Cover or Haze,Day,"[10.26,11.27)",Winter,38.286674,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_1040010042D13B00_tile_672,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
96_104001003C8C7800_tile_354,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,3
24_1040010011273000_tile_147,24_1040010011273000,24,Lithuania,Vilnius,Vilnius International Airport,54.63483615,25.290314330439507,Clear Skies,Day,"[12.28,13.29)",Autumn,37.148949,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,1
10_104001002E88FE00_tile_198,10_104001002E88FE00,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[12.28,13.29)",Summer,68.47867,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
20_10400100119D4500_tile_127,20_10400100119D4500,20,Germany,Bavaria,Airport Nuremberg,49.49826845,11.078106331160273,Clear Skies,Day,"[12.28,13.29)",Autumn,40.987129,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
86_104001003D8DB300_tile_174,86_104001003D8DB300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,74.79463,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
128_104001004215BF00_tile_1679,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[12.28,13.29)",Autumn,51.63945,"(12,21]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
44_1040010048739B00_tile_95,44_1040010048739B00,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[10.26,11.27)",Winter,41.674206,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
84_1040010049B46C00_tile_166,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,54.206795,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
51_10400100460EF400_tile_300,51_10400100460EF400,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
78_10400100341B1C00_tile_75,78_10400100341B1C00,78,USA,Florida,Keystone Heights Airport,29.8418068,-82.04830112836822,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,45.334614,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
77_1040010043B0F100_tile_555,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.12869,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
96_10400100096C2500_tile_1353,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,2
103_10400100080A3000_tile_115,103_10400100080A3000,103,USA,Wyoming,Jackson Hole Airport,43.6087926,-110.73803248494762,Snow,Day,"[12.28,13.29)",Spring,39.050274,"(21,30]","(0.31,0.3419495)",Temperate Conifer Forests,Nearctic,3
42_10400100055EA300_tile_662,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,22.87093,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,1
82_10400100435D3500_tile_366,82_10400100435D3500,82,USA,Missouri,Kansas City International Airport,39.3023103,-94.72118991743454,Clear Skies,Day,"[11.27,12.28)",Autumn,31.328749,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
130_104001000F25CE00_tile_930,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[12.28,13.29)",Summer,58.145542,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
18_1040050010DC4900_tile_2778,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
10_10400100386D9000_tile_40,10_10400100386D9000,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[11.27,12.28)",Winter,33.709118,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
130_104001000F25CE00_tile_910,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[12.28,13.29)",Summer,58.145542,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
111_10400100341A2600_tile_367,111_10400100341A2600,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,"[12.28,13.29)",Autumn,45.760086,"(21,30]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
69_104005000CDBE200_tile_3363,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
54_104001003D4C9C00_tile_662,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
96_10400100096C2500_tile_1238,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,1
115_104001004B8E2D00_tile_288,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
86_10400100457A8A00_tile_274,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,3
126_104001000C4AEE00_tile_1070,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
4_1040010019345B00_tile_789,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,2
84_10400100290F5300_tile_265,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
130_104001002E47CD00_tile_1038,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,"[11.27,12.28)",Summer,69.64022,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_1040010024086400_tile_367,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
6_104001003153D300_tile_350,6_104001003153D300,6,Denmark,Roskilde,Roskilde Airport,55.5858236,12.132685539683798,Clear Skies,Day,"[12.28,13.29)",Summer,47.914566,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
107_1040010043B54900_tile_69,107_1040010043B54900,107,USA,Nevada,North Las Vegas Airport,36.2101116,-115.19604695661889,Clear Skies,Day,"[10.26,11.27)",Autumn,36.54365,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
45_104001000E6AB500_tile_196,45_104001000E6AB500,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[11.27,12.28)",Summer,68.123306,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
88_104001004B1A3D00_tile_169,88_104001004B1A3D00,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,"[14.3,15.32]",Spring,37.209167,"(21,30]","[0.3419495,0.3729495]",Tundra,Nearctic,3
84_1040010049B46C00_tile_101,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,54.206795,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
4_10400100101BE000_tile_708,4_10400100101BE000,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Clear Skies,Day,"[12.28,13.29)",Autumn,46.295525,"(21,30]","(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,2
51_10400100061AF700_tile_256,51_10400100061AF700,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
98_104001000F15D300_tile_138,98_104001000F15D300,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,"[11.27,12.28)",Summer,67.557785,"(12,21]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
31_10400100443CFD00_tile_677,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,"[11.27,12.28)",Autumn,56.59772,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,2
66_1040010037570000_tile_124,66_1040010037570000,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Winter,38.81488,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
107_1040010043B54900_tile_91,107_1040010043B54900,107,USA,Nevada,North Las Vegas Airport,36.2101116,-115.19604695661889,Clear Skies,Day,"[10.26,11.27)",Autumn,36.54365,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
51_104001003D4C9C00_tile_250,51_104001003D4C9C00,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
115_104001004B8E2D00_tile_711,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
97_104001003D4C1D00_tile_3,97_104001003D4C1D00,97,USA,California,Norman Y. Mineta San Jose International Airport,37.3633299,-121.9293365260259,Clear Skies,Day,"[12.28,13.29)",Spring,69.592926,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Nearctic,1
86_1040010044D30600_tile_260,86_1040010044D30600,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[12.28,13.29)",Autumn,52.90882,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
45_10400100202A2200_tile_37,45_10400100202A2200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Summer,61.116737,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
106_10400100457A8A00_tile_59,106_10400100457A8A00,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
25_104001003ACA9500_tile_419,25_104001003ACA9500,25,Tanzania,Dar es Salam Coastal Zone,Julius Nyerere International Airport,-6.8741937,39.20752396159325,Clear Skies,Day,"[10.26,11.27)",Autumn,69.52643,"(21,30]","(0.31,0.3419495)",Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,2
54_1040010024086400_tile_496,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
105_1040010032B80C00_tile_49,105_1040010032B80C00,105,USA,Alaska,Tok Junction Airport,63.32984175,-142.9588155950101,Clear Skies,Day,"[12.28,13.29)",Autumn,30.552567,"(12,21]","(0.31,0.3419495)",Boreal Forests/Taiga,Nearctic,1
4_1040010019345B00_tile_824,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,2
55_1040010049CD5600_tile_616,55_1040010049CD5600,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,"[10.26,11.27)",Spring,64.25062,"(21,30]","(0.3729495,0.41]","Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,3
69_104005000CDBE200_tile_3692,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
18_10400100211BDD00_tile_1522,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
77_1040010040119E00_tile_417,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
96_104001003C8C7800_tile_1074,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,1
77_104001004299B200_tile_865,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
26_104001002E574100_tile_1814,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,57.534313,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
59_1040010047789700_tile_1037,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1
118_104001003C1B4D00_tile_204,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Spring,61.55899,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
59_1040010047789700_tile_1818,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
96_104001003C8C7800_tile_1212,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,1
57_104001001CBF9900_tile_284,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,"[12.28,13.29)",Spring,73.804192,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
65_104001003CC8C700_tile_77,65_104001003CC8C700,65,USA,Colorado,Longmont Vance Brand Municipal Airport,40.1652656,-105.16346205357996,Clear Skies,Day,"[12.28,13.29)",Spring,69.684265,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
31_10400100443CFD00_tile_155,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,"[11.27,12.28)",Autumn,56.59772,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1
86_10400100290F5300_tile_258,86_10400100290F5300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
77_1040010040119E00_tile_1001,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
126_104001000C4AEE00_tile_1377,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
126_104001000C4AEE00_tile_1688,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
65_10400100415CB400_tile_85,65_10400100415CB400,65,USA,Colorado,Longmont Vance Brand Municipal Airport,40.1652656,-105.16346205357996,Clear Skies,Day,"[11.27,12.28)",Summer,62.33505,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
54_1040010024086400_tile_488,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
118_104001000A341F00_tile_525,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Spring,55.762569,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
67_104001003F0B3200_tile_605,67_104001003F0B3200,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Clear Skies,Day,"[12.28,13.29)",Summer,71.38067,"(12,21]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
51_104001003D4C9C00_tile_249,51_104001003D4C9C00,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
54_10400100061AF700_tile_541,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
42_10400100055EA300_tile_747,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,22.87093,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
